User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Year-Of-Publication,Publisher,Age,Location,Theme,Description,Relevance,Type
3d7d40fb,7592038960,6,Eternal Wind,David Moore,2015.0,Scholastic,83,"Sainte Augustindan, None",,,,
72e209a8,1992044978,7,Ancient Fire,James Williams,1965.0,Oxford Press,75,"Delattre, None",,,,
def827cc,2171030477,5,Silent Wind,William Anderson,2014.0,Penguin Books,29,"Sainte ValentineBourg, None",,,,
f12cee00,5873634072,7,Golden Mountain: Shadow of Journey,Anna Smith,1950.0,Oxford Press,52,"Saint Matthieudan, None",,,,
4b49dfa1,7620276445,9,Silver Ocean: City of River,Alice Thomas,1972.0,Random House,38,"Sainte Matthieu, None",,,,
5e5c13ac,7501854438,8,Lost World,Robert Lee,2016.0,Simon & Schuster,64,"Cohen-les-Bains, None",,,,
de7bf279,4334645812,7,Golden Mountain,John Jones,1991.0,Oxford Press,38,"Leblanc-sur-Mer, None",,,,
807b06fe,5159368761,8,Wild Dusk,John Rodriguez,1989.0,Penguin Books,56,"Saint Hélène, None",,,,
f01cc4eb,8761240291,9,Broken Dusk: Empire of Ocean,William Lee,1987.0,Cambridge Press,85,"Lévêque-les-Bains, None",,,,
88bd0f8e,1143725282,8,Golden Fire,Alice Brown,1967.0,Hachette,85,"Sainte DianeVille, None",,,,
2b7982c5,7092767665,7,Wild Star: Tale of Star,Sophie Anderson,1967.0,Random House,27,"Sanchez, None",,,,
0615b4e4,1899482137,6,Brave Chronicle,Thomas Johnson,1959.0,Crown Publishing,31,"Saint Christophe-les-Bains, None",,,,
fca5d4d7,1181736524,8,Sacred Storm,Sophie Anderson,1966.0,Simon & Schuster,29,"Saint Lucie, None",,,,
4b343c2a,5220040198,9,Last Garden: Tale of Path,Laura White,1954.0,Simon & Schuster,35,"Gautierdan, None",,,,
77b97e62,7033400084,6,Golden Tower,George Lee,2004.0,Oxford Press,49,"GoncalvesBourg, None",,,,
26ca538b,1709315918,7,Hidden Star: Dream of Dusk,Olivia Lee,2013.0,Crown Publishing,83,"Rossi, None",,,,
650f766b,2535808611,9,Eternal Legacy: Forest of Chronicle,Sarah Jackson,1988.0,Simon & Schuster,15,"Macenec, None",,,,
0816d85e,8860453728,6,The Great Sun: Mystery of Dawn,Robert Smith,1973.0,HarperCollins,61,"Saint Françoisenec, None",,,,
bc39588e,9810659315,6,Modern Wind,Claire Moore,1999.0,Simon & Schuster,60,"Sainte Laurence, None",,,,
c74e411e,1280464174,8,Dark Empire,Charles White,1961.0,Vintage Books,53,"Lefebvre, None",,,,
b2a92e00,2685550379,8,Hidden Dusk,Laura Jones,1984.0,Oxford Press,49,"Fernandez, None",,,,
92609be1,6453987479,9,Sacred Tower,Maria Johnson,2004.0,Cambridge Press,57,"Bertinnec, None",,,,
3f25f890,4465999099,9,Brave Fire,Sophie Martin,2009.0,Oxford Press,25,"Martin-sur-Leblanc, None",,,,
57f36835,0385514239,7,The Great Chronicle (Real ISBN),David Martinez,1990.0,Crown Publishing,48,"Teixeira, None",,,,
71235ffe,1473645096,6,Forgotten Legacy: Tale of Tale,Daniel Jones,1971.0,Simon & Schuster,35,"Baron, None",,,,
31465cfa,4410487014,9,Dark Song,John Harris,1999.0,Macmillan,40,"Lemaire, None",,,,
77817488,6746060008,6,Dark Bridge: Song of Chronicle,Laura Williams,1999.0,HarperCollins,30,"RenaudVille, None",,,,
0816d85e,8593025787,6,Digital Path,Charles Thomas,1979.0,Cambridge Press,61,"Saint Françoisenec, None",,,,
9f04c2a7,7269002350,10,Ancient Mystery: World of Fire,William Johnson,1999.0,Oxford Press,24,"Gilles-les-Bains, None",,,,
f66df7ff,9234556541,10,Wild Mystery,William Thomas,1959.0,HarperCollins,62,"Sainte Émilie, None",,,,
7aa42fef,5850873877,8,The Great Tower,Sarah Rodriguez,2000.0,HarperCollins,23,"Breton, None",,,,
20bb7000,6945759328,6,Secret Star,William Moore,2004.0,Crown Publishing,43,"Huetdan, None",,,,
860e5c19,5930546142,6,Digital Forest: Mystery of Dawn,Sarah Anderson,1999.0,Cambridge Press,55,"Meuniernec, None",,,,
6cb096e0,3351541706,6,Digital Wind,Anna Brown,1989.0,Penguin Books,34,"Charpentierboeuf, None",,,,
ed78b016,1778421600,7,Sacred Dawn: Mountain of Wind,William Martin,1974.0,Macmillan,20,"Barbe, None",,,,
f9f3c9c5,3896678864,7,Secret Shadow,Sarah Williams,1961.0,Simon & Schuster,63,"Bouvier-sur-Mer, None",,,,
2a49548b,4624625189,6,Hidden Tower: Dawn of Empire,Anna Anderson,1967.0,Simon & Schuster,31,"Saint Aurélie, None",,,,
b2a92e00,8772809829,7,First Forest,Alice Thomas,2002.0,HarperCollins,49,"Fernandez, None",,,,
9c2f8483,9972990575,8,Lost Chronicle,Charles Davis,1982.0,Vintage Books,59,"Teixeira, None",,,,
a08b1179,2297641198,7,Silent City,Claire Taylor,2009.0,Vintage Books,79,"Saint Constance, None",,,,
e8ead281,1658252720,9,Silent Star,David Garcia,2014.0,Vintage Books,75,"Hamelnec, None",,,,
4b343c2a,5164108331,10,Ancient Shadow,George Miller,2001.0,Macmillan,35,"Gautierdan, None",,,,
f41736a3,4870112380,7,Wild Journey,Alice Thomas,2022.0,Crown Publishing,21,"Pichon-sur-Mer, None",,,,
80bf7c67,1261509562,5,Last Star: Moon of Empire,Sarah Martinez,1965.0,Macmillan,84,"Fernandez-sur-Besnard, None",,,,
710470dc,7484261086,7,Broken Horizon: City of Tale,Laura Williams,2013.0,Random House,52,"Sainte Gérard-sur-Mer, None",,,,
3987cb78,8593025787,7,Digital Path,Charles Thomas,1979.0,Cambridge Press,28,"Lemonniernec, None",,,,
4017a3e2,9212484646,6,Brave Wind: Path of Fire,Olivia Miller,2002.0,Oxford Press,79,"Thomas, None",,,,
1de642f6,8687344247,9,Silver Chronicle,Robert Davis,1967.0,HarperCollins,17,"Hubert, None",,,,
c0576ebc,4111570091,6,Silver Wind: Shadow of Storm,James Garcia,1990.0,Cambridge Press,46,"Alexandre, None",,,,
4b343c2a,4529194335,6,The Great Kingdom: Chronicle of Sun,Alice Moore,2013.0,Crown Publishing,35,"Gautierdan, None",,,,
2a49548b,3297066316,10,Silver Horizon,Robert Miller,2014.0,Penguin Books,31,"Saint Aurélie, None",,,,
ced92ffa,9703054362,6,Silent Empire,Emily Taylor,1994.0,Random House,65,"Rocher-sur-Godard, None",,,,
c0576ebc,7455086198,8,Golden World,Claire Brown,1994.0,Cambridge Press,46,"Alexandre, None",,,,
3d7d57c9,0439136350,10,Dark Garden (Real ISBN),Michael Jones,1996.0,Random House,29,"Caron-la-Forêt, None",,,,
f01cc4eb,2685550379,7,Hidden Dusk,Laura Jones,1984.0,Oxford Press,85,"Lévêque-les-Bains, None",,,,
52ec0e78,1872208975,8,Dark Chronicle,James Taylor,1954.0,Scholastic,72,"Petitjeanboeuf, None",,,,
4a0d8916,3157190991,6,Lost Dusk,Daniel Johnson,1988.0,Random House,58,"Sanchez, None",,,,
583ad10e,5563528775,5,Silver Song,Michael Rodriguez,1955.0,Vintage Books,37,"Perret, None",,,,
a7c2220c,8918670722,7,Silent World,William Davis,1960.0,Simon & Schuster,47,"Auger, None",,,,
45952d4d,1116678776,9,Hidden Shadow: Dawn of World,Laura Martinez,1981.0,Scholastic,74,"Renaultboeuf, None",,,,
af8965a7,3216022809,7,Endless Mystery,Charles Miller,1963.0,Hachette,84,"Wagner, None",,,,
2b77e6ce,7542736609,8,Digital Dawn,George Anderson,2015.0,Bloomsbury,59,"Guilletboeuf, None",,,,
88bd0f8e,2896740500,7,Silent Dawn: Wind of Forest,Thomas Davis,1957.0,Hachette,85,"Sainte DianeVille, None",,,,
a3c6139f,9890591807,8,Secret Horizon,Maria Jones,1978.0,Simon & Schuster,17,"Dias-la-Forêt, None",,,,
def827cc,3216022809,10,Endless Mystery,Charles Miller,1963.0,Hachette,29,"Sainte ValentineBourg, None",,,,
a3c6139f,7146000442,7,Brave Chronicle,James Jackson,2013.0,Penguin Books,17,"Dias-la-Forêt, None",,,,
cc9a615d,6020732665,8,Last Mountain: Journey of Mystery,Olivia Jackson,1978.0,Penguin Books,34,"Laine-sur-Fleury, None",,,,
43cf0bf1,7180640408,7,Modern Mystery: Light of Chronicle,Maria Johnson,1962.0,Hachette,17,"Arnauddan, None",,,,
b6ce1935,9656505352,5,Last Legacy: Dream of Legacy,Alice Taylor,1957.0,Cambridge Press,76,"Perret, None",,,,
d3bf34fa,1198943889,8,Wild Mountain,William Garcia,1951.0,Oxford Press,36,"Buisson, None",,,,
6a55a780,8481546724,7,Secret Forest,Sophie Harris,2009.0,Cambridge Press,64,"Gillet, None",,,,
72e209a8,5085874453,9,Sacred Dawn: Tale of Dusk,Anna Smith,1977.0,Penguin Books,75,"Delattre, None",,,,
3d7d57c9,7240150760,9,Silent Mountain,James Garcia,1990.0,Oxford Press,29,"Caron-la-Forêt, None",,,,
5e5c13ac,5634488466,5,Last Fire: Chronicle of Shadow,Thomas Anderson,1996.0,Hachette,64,"Cohen-les-Bains, None",,,,
4017a3e2,4111570091,8,Silver Wind: Shadow of Storm,James Garcia,1990.0,Cambridge Press,79,"Thomas, None",,,,
a08b1179,6106742840,8,First Dawn,James Taylor,2020.0,Hachette,79,"Saint Constance, None",,,,
a0eff95a,9334044275,5,Ancient World,Emma Taylor,2001.0,Macmillan,37,"HuetBourg, None",,,,
32488c3c,7057315732,7,Endless Path: Journey of Shadow,John Jackson,1982.0,Penguin Books,51,"Saint Josettedan, None",,,,
d31dba26,6601483708,9,The Great Moon,Michael Taylor,1960.0,Random House,18,"Saint Charlotte-sur-Mer, None",,,,
583ad10e,1594130019,9,First Legacy (Real ISBN),Maria Taylor,1983.0,Penguin Books,37,"Perret, None",,,,
ced92ffa,6682492031,9,Last Kingdom,Emma Martin,2022.0,Crown Publishing,65,"Rocher-sur-Godard, None",,,,
f0aa20e7,6814349903,7,Secret Mystery: Mountain of Dusk,David Garcia,2003.0,Cambridge Press,81,"Pinto-sur-Mer, None",,,,
88bd0f8e,4895964326,7,Broken Dawn: Bridge of Dawn,Emily Martinez,2016.0,Vintage Books,85,"Sainte DianeVille, None",,,,
935368b2,7707099955,6,Sacred Dawn: Song of Storm,Alice Johnson,1978.0,Hachette,51,"Bernier, None",,,,
20bb7000,1261509562,9,Last Star: Moon of Empire,Sarah Martinez,1965.0,Macmillan,43,"Huetdan, None",,,,
de7bf279,6493279925,7,Endless Horizon: Star of Song,Charles Brown,1950.0,Cambridge Press,38,"Leblanc-sur-Mer, None",,,,
44646281,6337032383,9,Silver Mountain,Emma Harris,1953.0,Cambridge Press,36,"Saint Alain, None",,,,
f8b00b3b,1920780028,6,Eternal Chronicle: Ocean of Dream,Emma Davis,1965.0,Scholastic,33,"Hernandez, None",,,,
92609be1,8566768791,8,Lost Mountain: Tale of Wind,Robert Garcia,2022.0,Simon & Schuster,57,"Bertinnec, None",,,,
2970e305,5346804001,10,Brave Storm,George Williams,2005.0,Cambridge Press,38,"CostaVille, None",,,,
3ddb1bf3,4810990066,7,Silent City,Daniel Anderson,2013.0,Vintage Books,29,"Sainte Christophe-les-Bains, None",,,,
7aa42fef,9472914647,9,The Great Song: Star of Legacy,George Taylor,2000.0,Macmillan,23,"Breton, None",,,,
a618ca68,0441172717,8,First Bridge (Real ISBN),Daniel Anderson,2021.0,Hachette,19,"Rousset, None",,,,
e9fdcae6,2577170343,7,The Great Dusk,Charles Martinez,2003.0,Vintage Books,52,"Saint Manon, None",,,,
ea322fd0,8672123614,10,Hidden River: Dawn of River,Laura Johnson,1965.0,Random House,52,"Pascal-sur-Morin, None",,,,
f66df7ff,1076114328,8,Hidden Dusk: Kingdom of River,Thomas Rodriguez,2017.0,Hachette,62,"Sainte Émilie, None",,,,
17a289ad,9119940344,8,Silent River,Thomas Smith,1994.0,Simon & Schuster,61,"Fernandes, None",,,,
50655f8b,2980992080,7,Secret Dawn: Tower of Mountain,John Moore,1990.0,Simon & Schuster,63,"Raynaud-sur-Jean, None",,,,
edfffdfa,4735070010,10,Last Dream,Maria Martinez,1958.0,HarperCollins,34,"Saint Thérèse-les-Bains, None",,,,
4b343c2a,1617301437,7,Forgotten City,Emma Lee,1957.0,Cambridge Press,35,"Gautierdan, None",,,,
d3bf34fa,7216293207,8,Brave Dream,Michael Garcia,1993.0,Hachette,36,"Buisson, None",,,,
0caf653d,4895964326,8,Broken Dawn: Bridge of Dawn,Emily Martinez,2016.0,Vintage Books,71,"Saint Antoinette-la-Forêt, None",,,,
3a4378d6,1749315006,6,Endless Journey,Sophie Moore,1996.0,Vintage Books,54,"Blanchard, None",,,,
f8b00b3b,5850919410,9,Dark River,Olivia Davis,1971.0,Crown Publishing,33,"Hernandez, None",,,,
a618ca68,7917848057,5,Lost Kingdom: Fire of Mystery,Michael Williams,1966.0,Crown Publishing,19,"Rousset, None",,,,
5b3e7c5a,2568624489,9,Modern Dream: Wind of Bridge,George Williams,2017.0,Hachette,52,"Lambert-sur-Lucas, None",,,,
2b7982c5,9033270132,9,First Dawn: Sun of Star,Robert Brown,2008.0,Vintage Books,27,"Sanchez, None",,,,
68c5b895,7232759625,5,Brave Moon: Tale of Empire,Thomas White,2018.0,Crown Publishing,78,"Saint Juliette, None",,,,
fca5d4d7,1778421600,8,Sacred Dawn: Mountain of Wind,William Martin,1974.0,Macmillan,29,"Saint Lucie, None",,,,
17a289ad,7094425869,6,Lost Forest,Anna White,1957.0,Penguin Books,61,"Fernandes, None",,,,
5eeecd65,7484261086,5,Broken Horizon: City of Tale,Laura Williams,2013.0,Random House,56,"BodinBourg, None",,,,
3d31f94d,3438893284,8,Secret Dawn,Auteur Inconnu,1971.0,Simon & Schuster,61,"Guérin-sur-Reynaud, None",,,,
f8b00b3b,2535808611,10,Eternal Legacy: Forest of Chronicle,Sarah Jackson,1988.0,Simon & Schuster,33,"Hernandez, None",,,,
885d6510,8880072463,5,Forgotten Song,Michael Moore,2013.0,Cambridge Press,40,"Rocher, None",,,,
1378f132,2844950115,9,First Mystery: Dusk of Kingdom,Sophie Williams,1967.0,Cambridge Press,26,"Michaud-sur-Jacques, None",,,,
4017a3e2,8761240291,6,Broken Dusk: Empire of Ocean,William Lee,1987.0,Cambridge Press,79,"Thomas, None",,,,
4f4bc85b,3216022809,6,Endless Mystery,Charles Miller,1963.0,Hachette,80,"Millet-sur-Duhamel, None",,,,
bf1f4558,3890417215,5,Dark Legacy,Claire Anderson,1961.0,Oxford Press,75,"Alexandre-la-Forêt, None",,,,
8ca4a4a1,1669277496,7,The Great Empire,Olivia Taylor,1965.0,Scholastic,16,"Sainte Xavier-les-Bains, None",,,,
9526cc49,7547819535,7,Dark Star: River of Moon,John Taylor,1984.0,Scholastic,52,"Saint MarineBourg, None",,,,
a6bfdd6c,1939823801,6,Digital World,William Jones,1969.0,Scholastic,73,"Techer, None",,,,
def827cc,4733197903,6,Endless Kingdom,Maria Davis,1991.0,Vintage Books,29,"Sainte ValentineBourg, None",,,,
59fd5976,6332154924,9,Last Path,Sophie Williams,1973.0,Penguin Books,25,"Saint Zacharie, None",,,,
3ddb1bf3,1351543400,9,Dark Kingdom,Robert Taylor,1974.0,Hachette,29,"Sainte Christophe-les-Bains, None",,,,
39b9b0d0,7889131998,7,Golden Shadow,Laura Brown,2012.0,Scholastic,76,"Gimenez, None",,,,
9faf8447,4756103861,10,The Great Fire: Sun of River,Charles Thompson,1987.0,Random House,31,"Dupont, None",,,,
6768617e,3404861505,6,The Great Light,Laura Jackson,,Oxford Press,76,"Jolynec, None",,,,
64042d23,6598917973,6,Ancient Dream: Ocean of Ocean,Anna White,2010.0,Crown Publishing,26,"Peron, None",,,,
b3ea66d6,2281619310,6,Silver City,William Brown,1952.0,Penguin Books,62,"Faure-sur-Bernard, None",,,,
ced92ffa,4530839079,9,Brave Legacy,Olivia Thompson,1964.0,Crown Publishing,65,"Rocher-sur-Godard, None",,,,
e0fc229a,4529194335,8,The Great Kingdom: Chronicle of Sun,Alice Moore,2013.0,Crown Publishing,58,"Da Silva-sur-Mer, None",,,,
e5290713,2896740500,7,Silent Dawn: Wind of Forest,Thomas Davis,1957.0,Hachette,50,"Paul, None",,,,
df2bec4c,8330458009,8,Modern Bridge,Robert Lee,1972.0,Simon & Schuster,52,"Saint Victoire, None",,,,
39b9b0d0,3896678864,8,Secret Shadow,Sarah Williams,1961.0,Simon & Schuster,76,"Gimenez, None",,,,
52ec0e78,125031318X,7,First Legacy (Real ISBN),James Taylor,1957.0,Cambridge Press,72,"Petitjeanboeuf, None",,,,
a7c2220c,9936687694,8,Secret Shadow: Empire of City,George Jones,2007.0,Simon & Schuster,47,"Auger, None",,,,
259b69ff,9941558494,10,Silent City: Path of Dream,Robert Thompson,1984.0,Penguin Books,82,"Duhamel-sur-Leclerc, None",,,,
73bc7d27,7180640408,7,Modern Mystery: Light of Chronicle,Maria Johnson,1962.0,Hachette,82,"Breton, None",,,,
4017a3e2,2103384891,7,Hidden Shadow: Tower of Mystery,Emily Rodriguez,1987.0,HarperCollins,79,"Thomas, None",,,,
1abd4bf7,8428859866,10,Wild Tower: Path of Tale,Sophie Johnson,1981.0,Random House,35,"Marin-sur-Baudry, None",,,,
a5d61556,2581487122,7,The Great Tower,Anna Lee,2018.0,Hachette,23,"Collet, None",,,,
5b3e7c5a,1067675677,8,Eternal Chronicle: Horizon of Legacy,Michael White,1986.0,Bloomsbury,52,"Lambert-sur-Lucas, None",,,,
74e82020,5738799711,8,Lost Moon: Dusk of Dawn,William Miller,2023.0,Oxford Press,38,"Rolland, None",,,,
80bf7c67,7314247767,6,Hidden Moon: Horizon of Tower,George Miller,2004.0,Vintage Books,84,"Fernandez-sur-Besnard, None",,,,
6c66a236,6926419415,9,Wild Dusk,Laura Martinez,2021.0,Cambridge Press,22,"GarnierBourg, None",,,,
3d7d57c9,5525282720,6,Endless Empire,Maria Davis,2000.0,Oxford Press,29,"Caron-la-Forêt, None",,,,
b715c859,8007915544,5,Hidden Tower: Mystery of World,Charles Moore,2022.0,Penguin Books,16,"Chauveau, None",,,,
e29dd049,6355896221,8,Dark Chronicle: Bridge of Song,Charles Taylor,2006.0,Cambridge Press,37,"Camus, None",,,,
a91408a7,3179686086,5,Modern Dream: Garden of Dawn,Michael Davis,2003.0,Vintage Books,48,"Delaunay, None",,,,
c30a809c,2198385957,7,Dark Mystery: Dawn of Mystery,Claire Miller,1976.0,HarperCollins,35,"Auger, None",,,,
59fd5976,5183873932,7,Endless Dawn,Emma Anderson,,Cambridge Press,25,"Saint Zacharie, None",,,,
ced92ffa,5911477383,6,Endless Mountain,Michael Jackson,1973.0,Scholastic,65,"Rocher-sur-Godard, None",,,,
59fd5976,8962669290,6,Sacred Wind: Kingdom of Bridge,Anna Williams,1977.0,Cambridge Press,25,"Saint Zacharie, None",,,,
f8b00b3b,7620276445,9,Silver Ocean: City of River,Alice Thomas,1972.0,Random House,33,"Hernandez, None",,,,
b85313d9,7577787905,5,Lost City: Sun of Path,Daniel White,2012.0,HarperCollins,17,"Sainte Michèle, None",,,,
6c4165c3,2392457631,6,The Great Chronicle,Daniel Thompson,1981.0,Cambridge Press,45,"Baudry-sur-Pasquier, None",,,,
42273ad1,2890497741,8,Golden Path,Maria Moore,1956.0,Oxford Press,83,"Albert, None",,,,
03b87354,8581821138,8,Wild Moon: Horizon of City,David Jones,2003.0,Oxford Press,38,"Legrand, None",,,,
16d7bb65,8540610136,5,The Great Fire,Claire Brown,2003.0,Oxford Press,66,"Hoareau-sur-Gilles, None",,,,
a935e953,3052337214,7,Wild Forest,Olivia Rodriguez,1998.0,Scholastic,41,"Sainte Alainnec, None",,,,
5b3e7c5a,8880072463,5,Forgotten Song,Michael Moore,2013.0,Cambridge Press,52,"Lambert-sur-Lucas, None",,,,
e0fc229a,5886702828,7,Eternal Kingdom: Light of Shadow,Daniel Williams,1982.0,Simon & Schuster,58,"Da Silva-sur-Mer, None",,,,
bf8253b1,1590367180,4,Silver Forest,Sarah Davis,2010.0,HarperCollins,42,"Foucher, None",,,,
e0fc229a,3502911195,6,Hidden Chronicle,Michael Taylor,1962.0,Bloomsbury,58,"Da Silva-sur-Mer, None",,,,
885d6510,1198943889,5,Wild Mountain,William Garcia,1951.0,Oxford Press,40,"Rocher, None",,,,
583ad10e,1709315918,6,Hidden Star: Dream of Dusk,Olivia Lee,2013.0,Crown Publishing,37,"Perret, None",,,,
caef7200,1590367180,6,Silver Forest,Sarah Davis,2010.0,HarperCollins,21,"Labbé, None",,,,
bf8253b1,6463188453,4,Lost Bridge,Alice Davis,2001.0,Macmillan,42,"Foucher, None",,,,
1378f132,1931448118,7,Forgotten Path,Robert Harris,1954.0,Penguin Books,26,"Michaud-sur-Jacques, None",,,,
77b97e62,6061500329,7,Brave Wind,Sophie Davis,1995.0,Simon & Schuster,49,"GoncalvesBourg, None",,,,
16d7bb65,5164108331,6,Ancient Shadow,George Miller,2001.0,Macmillan,66,"Hoareau-sur-Gilles, None",,,,
b3930f6a,6256041896,7,Ancient Empire,Olivia Lee,1996.0,Scholastic,44,"Marty, None",,,,
52ec0e78,1767162302,6,Broken Tower: Dusk of Mountain,Olivia Moore,1964.0,Vintage Books,72,"Petitjeanboeuf, None",,,,
4f5dfcc7,8825167637,6,The Great Ocean,William Williams,1962.0,Vintage Books,20,"Carlier, None",,,,
843a2d88,4593002734,6,Wild Ocean: Kingdom of Moon,John Smith,1978.0,Random House,15,"Garnier, None",,,,
bf768b2d,3570293520,7,Brave River: Horizon of Storm,Michael Martin,2019.0,Random House,67,"Buisson, None",,,,
71235ffe,8063920549,6,Forgotten Chronicle,John Lee,1960.0,Bloomsbury,35,"Baron, None",,,,
87986496,0307593671,8,Brave Tower (Real ISBN),Emma Thomas,2002.0,Cambridge Press,45,"Bernier, None",,,,
42273ad1,7667518063,10,The Great Journey: Dream of Mountain,Laura Martinez,1983.0,Crown Publishing,83,"Albert, None",,,,
3ddb1bf3,4334645812,6,Golden Mountain,John Jones,1991.0,Oxford Press,29,"Sainte Christophe-les-Bains, None",,,,
0615b4e4,4069743339,7,Secret Tale: Legacy of Dream,James Williams,2011.0,Vintage Books,31,"Saint Christophe-les-Bains, None",,,,
f12cee00,5168133184,6,Modern Mountain,Auteur Inconnu,1973.0,Crown Publishing,52,"Saint Matthieudan, None",,,,
083f574d,9858460864,10,Ancient Mountain,Charles Miller,2002.0,Penguin Books,75,"Saint Pénélope, None",,,,
03cf8f1e,6218444362,10,Silver Moon: Mountain of Dusk,Robert Lee,1961.0,Vintage Books,51,"Da Silva, None",,,,
e0fc229a,8880072463,6,Forgotten Song,Michael Moore,2013.0,Cambridge Press,58,"Da Silva-sur-Mer, None",,,,
dc62e3d3,3117838710,7,Ancient Mountain,Emily Brown,1967.0,Penguin Books,31,"DelmasBourg, None",,,,
650f766b,8761240291,5,Broken Dusk: Empire of Ocean,William Lee,1987.0,Cambridge Press,15,"Macenec, None",,,,
5b3e7c5a,4774604870,8,Secret Tale,David Jackson,1986.0,Penguin Books,52,"Lambert-sur-Lucas, None",,,,
6c4165c3,5328382381,9,Digital Sun: Moon of Dusk,Maria Martinez,1983.0,Random House,45,"Baudry-sur-Pasquier, None",,,,
9fe0e8eb,2807888880,6,Silver Wind,Charles Brown,1961.0,Scholastic,25,"Didierdan, None",,,,
686af81c,8880072463,8,Forgotten Song,Michael Moore,2013.0,Cambridge Press,36,"Hervé, None",,,,
64042d23,4895964326,10,Broken Dawn: Bridge of Dawn,Emily Martinez,2016.0,Vintage Books,26,"Peron, None",,,,
df2bec4c,8196213218,7,Modern World: Garden of Empire,Alice Jones,1996.0,Penguin Books,52,"Saint Victoire, None",,,,
bf768b2d,4533569440,5,Forgotten Dawn: Tower of Horizon,Sarah Rodriguez,1971.0,Vintage Books,67,"Buisson, None",,,,
c558874e,8854034807,7,Golden Tower: Song of Dream,David Williams,1975.0,Random House,21,"Lemairedan, None",,,,
4416fb63,3514743257,6,Golden Light: City of Tower,Emily White,1997.0,Simon & Schuster,71,"Ramos-sur-Mer, None",,,,
f41736a3,1008091786,7,Lost Horizon,Claire Brown,2021.0,Random House,21,"Pichon-sur-Mer, None",,,,
843a2d88,1411561558,6,Sacred River: Light of Legacy,Sarah Williams,1979.0,Bloomsbury,15,"Garnier, None",,,,
1ef0a58a,5172266428,7,First Tale: Bridge of World,Daniel Martin,,Random House,47,"Sainte Robert, None",,,,
9faf8447,8314208311,8,Sacred Mystery,Maria Thompson,2004.0,Vintage Books,31,"Dupont, None",,,,
3032bae5,5804053925,6,Brave World,James Thomas,1989.0,Random House,41,"TorresVille, None",,,,
